Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
10,,Thu Oct 01 19:05:40 PDT 2020,SocialDistance.pl,1601604340144,-1,-1,(I)17(R)4(I)2,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
11,,Thu Oct 01 19:05:40 PDT 2020,SocialDistance.pl,1601604340213,3883,3883,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
12,,Thu Oct 01 19:05:44 PDT 2020,SocialDistance.pl,1601604344097,1822,1822,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
13,,Thu Oct 01 19:05:46 PDT 2020,SocialDistance.pl,1601604346008,2886,2886,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
14,,Thu Oct 01 19:05:48 PDT 2020,SocialDistance.pl,1601604348895,3517,3517,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
15,,Thu Oct 01 19:05:52 PDT 2020,SocialDistance.pl,1601604352529,2994,2994,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
16,,Thu Oct 01 19:05:55 PDT 2020,SocialDistance.pl,1601604355524,2292,2292,(I)15(R)6(I)4,0.76,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,3.0,9.5,0.0,[]
17,,Thu Oct 01 19:05:57 PDT 2020,SocialDistance.pl,1601604357934,2918,2918,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
18,,Thu Oct 01 19:06:00 PDT 2020,SocialDistance.pl,1601604360853,2293,2293,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
19,,Thu Oct 01 19:06:03 PDT 2020,SocialDistance.pl,1601604363204,11335,0,(I)15(R)2(I)6,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,2.090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,1.9090909090909092,0.0,[]
20,,Thu Oct 01 19:06:14 PDT 2020,SocialDistance.pl,1601604374683,173,173,(I)15(R)2(I)8,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
21,,Thu Oct 01 19:06:14 PDT 2020,SocialDistance.pl,1601604374926,3010,3010,(I)23(R)2,0.92,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,7.666666666666667,0.0,[]
22,,Thu Oct 01 19:06:18 PDT 2020,SocialDistance.pl,1601604378076,1715,1715,(R)14(I)11,0.44,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,[]
23,,Thu Oct 01 19:06:19 PDT 2020,SocialDistance.pl,1601604379792,1467,1467,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
24,,Thu Oct 01 19:06:21 PDT 2020,SocialDistance.pl,1601604381411,92440,0,(I)23(F)1,0.9583333333333334,0.0,0.0,4.166666666666666,0.0,0.0,0.2608695652173913,0.0,0.0,0.010869565217391304,0.0,0.0,0.25,0.0,[]
25,,Thu Oct 01 19:08:03 PDT 2020,SocialDistance.pl,1601604483878,169621,0,(F)1(I)24,0.96,0.0,0.0,4.0,0.0,0.0,0.14792899408284024,0.0,0.0,0.005917159763313609,0.0,0.0,0.14201183431952663,0.0,[]
26,,Thu Oct 01 19:10:54 PDT 2020,SocialDistance.pl,1601604654088,47464,0,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,0.48936170212765956,0.0,0.0,0.0,0.0,0.0,0.48936170212765956,0.0,[]
27,,Thu Oct 01 19:11:41 PDT 2020,SocialDistance.pl,1601604701781,8145,8145,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,2.875,0.0,0.0,0.0,0.0,0.0,2.875,0.0,[]
28,,Thu Oct 01 19:11:50 PDT 2020,SocialDistance.pl,1601604710657,10522,0,(I)3(R)12(I)8,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,1.2,1.1,0.0,[]
29,,Thu Oct 01 19:12:01 PDT 2020,SocialDistance.pl,1601604721180,7350,7350,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,[]
30,,Thu Oct 01 19:12:08 PDT 2020,SocialDistance.pl,1601604728697,2189,2189,(I)18(R)7,0.72,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,3.5,9.0,0.0,[]
31,,Thu Oct 01 19:12:10 PDT 2020,SocialDistance.pl,1601604730888,3935,3935,(R)1(I)12(R)2(I)4(R)2(I)4,0.8,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.6666666666666667,6.666666666666667,0.0,[]
32,,Thu Oct 01 19:12:14 PDT 2020,SocialDistance.pl,1601604734895,7185,7185,(I)24(R)1,0.96,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.14285714285714285,3.4285714285714284,0.0,[]
33,,Thu Oct 01 19:12:22 PDT 2020,SocialDistance.pl,1601604742081,96545,0,(R)1(I)3(F)2(I)13(R)1(I)5,0.84,0.0,0.0,8.0,0.0,0.0,0.2604166666666667,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.21875,0.0,[]
34,,Thu Oct 01 19:13:48 PDT 2020,SocialDistance.pl,1601604828538,11796,0,(I)10(R)1(I)5(R)5(I)2(R)1,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,2.1818181818181817,0.0,0.0,0.0,0.0,0.6363636363636364,1.5454545454545454,0.0,[]
35,,Thu Oct 01 19:14:00 PDT 2020,SocialDistance.pl,1601604840501,7485,7485,(R)4(I)21,0.84,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.5714285714285714,3.0,0.0,[]
36,,Thu Oct 01 19:14:07 PDT 2020,SocialDistance.pl,1601604847987,2156,2156,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
37,,Thu Oct 01 19:14:10 PDT 2020,SocialDistance.pl,1601604850299,14813,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,[]
38,,Thu Oct 01 19:14:25 PDT 2020,SocialDistance.pl,1601604865114,23627,0,(I)13(R)6(I)6,0.76,0.0,0.0,0.0,0.0,0.0,1.0869565217391304,0.0,0.0,0.0,0.0,0.2608695652173913,0.8260869565217391,0.0,[]
39,,Thu Oct 01 19:14:49 PDT 2020,SocialDistance.pl,1601604889034,7958,7958,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,[]
40,,Thu Oct 01 19:14:56 PDT 2020,SocialDistance.pl,1601604896993,3054,3054,(I)3(R)2(I)20,0.92,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,7.666666666666667,0.0,[]
41,,Thu Oct 01 19:15:00 PDT 2020,SocialDistance.pl,1601604900223,1962,1962,(I)16(R)9,0.64,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,[]
42,,Thu Oct 01 19:15:02 PDT 2020,SocialDistance.pl,1601604902186,2351,2351,(R)1(I)24,0.96,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.5,12.0,0.0,[]
43,,Thu Oct 01 19:15:06 PDT 2020,SocialDistance.pl,1601604906164,3032,3032,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
44,,Thu Oct 01 19:15:09 PDT 2020,SocialDistance.pl,1601604909197,2235,2235,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
45,,Thu Oct 01 19:15:11 PDT 2020,SocialDistance.pl,1601604911740,2482,2482,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
46,,Thu Oct 01 19:15:14 PDT 2020,SocialDistance.pl,1601604914222,1741,1741,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
47,,Thu Oct 01 19:15:16 PDT 2020,SocialDistance.pl,1601604916024,28891,0,(I)4(R)2(I)8(R)1(I)1(R)1(I)6,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.6785714285714286,0.0,[]
48,,Thu Oct 01 19:15:45 PDT 2020,SocialDistance.pl,1601604945599,8462,8462,(I)3(R)1(I)3(R)1(I)3(R)1(I)3(R)1(I)7,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,2.875,0.0,0.0,0.0,0.0,0.5,2.375,0.0,[]
49,,Thu Oct 01 19:15:54 PDT 2020,SocialDistance.pl,1601604954185,1277,1277,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
50,,Thu Oct 01 19:15:55 PDT 2020,SocialDistance.pl,1601604955549,2840,2840,(I)5(R)2(I)6(R)2(I)10,0.84,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,2.0,10.5,0.0,[]
51,,Thu Oct 01 19:15:58 PDT 2020,SocialDistance.pl,1601604958518,1339,1339,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
52,,Thu Oct 01 19:15:59 PDT 2020,SocialDistance.pl,1601604959926,2700,2700,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
53,,Thu Oct 01 19:16:02 PDT 2020,SocialDistance.pl,1601604962762,4091,4091,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
54,,Thu Oct 01 19:16:07 PDT 2020,SocialDistance.pl,1601604967797,5458,5458,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
55,,Thu Oct 01 19:16:13 PDT 2020,SocialDistance.pl,1601604973757,1340,1340,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
56,,Thu Oct 01 19:16:15 PDT 2020,SocialDistance.pl,1601604975348,273,273,(I)13(R)1(I)11,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
57,,Thu Oct 01 19:16:15 PDT 2020,SocialDistance.pl,1601604975748,6856,6856,(I)10(R)1(I)14,0.96,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,4.0,0.0,[]
58,,Thu Oct 01 19:16:23 PDT 2020,SocialDistance.pl,1601604983019,621,621,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
59,,Thu Oct 01 19:16:23 PDT 2020,SocialDistance.pl,1601604983860,3245,3245,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
60,,Thu Oct 01 19:16:27 PDT 2020,SocialDistance.pl,1601604987305,4876,4876,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
61,,Thu Oct 01 19:16:32 PDT 2020,SocialDistance.pl,1601604992383,3896,3896,(I)15(R)1(I)9,0.96,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,8.0,0.0,[]
62,,Thu Oct 01 19:16:36 PDT 2020,SocialDistance.pl,1601604996673,3385,3385,(I)6(R)1(I)18,0.96,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,8.0,0.0,[]
63,,Thu Oct 01 19:16:40 PDT 2020,SocialDistance.pl,1601605000152,2737,2737,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
64,,Thu Oct 01 19:16:42 PDT 2020,SocialDistance.pl,1601605002989,6157,6157,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,[]
65,,Thu Oct 01 19:16:49 PDT 2020,SocialDistance.pl,1601605009282,4611,4611,(I)13(R)1(I)11,0.96,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.25,6.0,0.0,[]
66,,Thu Oct 01 19:16:54 PDT 2020,SocialDistance.pl,1601605014016,1425,1425,(I)7(R)1(I)17,0.96,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,[]
67,,Thu Oct 01 19:16:55 PDT 2020,SocialDistance.pl,1601605015649,3117,3117,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
68,,Thu Oct 01 19:16:58 PDT 2020,SocialDistance.pl,1601605018903,1869,1869,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
69,,Thu Oct 01 19:17:00 PDT 2020,SocialDistance.pl,1601605020773,4755,4755,(I)15(R)6(I)1(R)1,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,1.75,4.0,0.0,[]
70,,Thu Oct 01 19:17:05 PDT 2020,SocialDistance.pl,1601605025904,7578,7578,(R)6(I)1(R)1(I)1(R)1(I)3(R)1(I)1(R)1(I)1(R)1,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,0.0,0.0,0.0,0.0,1.5714285714285714,1.0,0.0,[]
71,,Thu Oct 01 19:17:14 PDT 2020,SocialDistance.pl,1601605034094,3924,3924,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
72,,Thu Oct 01 19:17:18 PDT 2020,SocialDistance.pl,1601605038099,200,200,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
73,,Thu Oct 01 19:17:18 PDT 2020,SocialDistance.pl,1601605038487,3864,3864,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
74,,Thu Oct 01 19:17:22 PDT 2020,SocialDistance.pl,1601605042524,273,273,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
75,,Thu Oct 01 19:17:23 PDT 2020,SocialDistance.pl,1601605043107,3199,3199,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
76,,Thu Oct 01 19:17:26 PDT 2020,SocialDistance.pl,1601605046437,661,661,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
77,,Thu Oct 01 19:17:28 PDT 2020,SocialDistance.pl,1601605048138,6972,6972,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,[]
78,,Thu Oct 01 19:17:35 PDT 2020,SocialDistance.pl,1601605055292,6460,6460,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,[]
79,,Thu Oct 01 19:17:41 PDT 2020,SocialDistance.pl,1601605061997,576057,0,(I)4(F)1(I)1(F)1(I)18,0.92,0.0,0.0,8.0,0.0,0.0,0.043402777777777776,0.0,0.0,0.003472222222222222,0.0,0.0,0.03993055555555555,0.0,[]
80,,Thu Oct 01 19:27:18 PDT 2020,SocialDistance.pl,1601605638127,157634,0,(I)5(F)2(I)3(R)1(I)3(R)1(I)9,0.8333333333333334,0.0,0.0,8.333333333333332,0.0,0.0,0.15286624203821655,0.0,0.0,0.012738853503184714,0.0,0.012738853503184714,0.12738853503184713,0.0,[]
81,,Thu Oct 01 19:29:55 PDT 2020,SocialDistance.pl,1601605795870,1070,1070,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
82,,Thu Oct 01 19:29:57 PDT 2020,SocialDistance.pl,1601605797126,3790,3790,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
83,,Thu Oct 01 19:30:01 PDT 2020,SocialDistance.pl,1601605801178,730,730,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
84,,Thu Oct 01 19:30:02 PDT 2020,SocialDistance.pl,1601605802071,5510,5510,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
85,,Thu Oct 01 19:30:02 PDT 2020,SocialDistance.pl,1601605802556,10175,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,[]
86,,Thu Oct 01 19:30:12 PDT 2020,SocialDistance.pl,1601605812924,8770,8770,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,3.125,0.0,[]
87,,Thu Oct 01 19:30:21 PDT 2020,SocialDistance.pl,1601605821904,-1,-1,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
88,,Thu Oct 01 19:30:22 PDT 2020,SocialDistance.pl,1601605822055,6840,6840,(I)6(R)6(I)5(R)2(I)5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.6666666666666665,0.0,[]
89,,Thu Oct 01 19:30:28 PDT 2020,SocialDistance.pl,1601605828896,1614,1614,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
90,,Thu Oct 01 19:30:30 PDT 2020,SocialDistance.pl,1601605830676,2604,2604,(I)4(R)8(I)13,0.68,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.0,8.5,0.0,[]
91,,Thu Oct 01 19:30:33 PDT 2020,SocialDistance.pl,1601605833281,2352,2352,(I)7(R)6(I)12,0.76,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,3.0,9.5,0.0,[]
92,,Thu Oct 01 19:30:35 PDT 2020,SocialDistance.pl,1601605835806,3032,3032,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
93,,Thu Oct 01 19:30:38 PDT 2020,SocialDistance.pl,1601605838839,2781,2781,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
94,,Thu Oct 01 19:30:41 PDT 2020,SocialDistance.pl,1601605841769,1690,1690,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
96,,Thu Oct 01 19:31:35 PDT 2020,SocialDistance.pl,1601605895519,68759,0,(D)2(F)1(I)11(R)2(F)2,0.6111111111111112,11.11111111111111,0.0,16.666666666666664,0.0,0.0,0.2647058823529412,0.0,0.029411764705882353,0.04411764705882353,0.0,0.029411764705882353,0.16176470588235295,0.0,[]
97,,Thu Oct 01 19:32:47 PDT 2020,SocialDistance.pl,1601605967157,373353,0,(F)4(I)7(F)2(I)3(F)2(I)1(F)2(I)3,0.5833333333333334,0.0,0.0,41.66666666666667,0.0,0.0,0.064343163538874,0.0,0.0,0.02680965147453083,0.0,0.0,0.03753351206434316,0.0,[]
98,,Thu Oct 01 19:39:00 PDT 2020,SocialDistance.pl,1601606340668,6340,6340,(I)5(R)1(I)10(F)1(I)1(R)2(I)2(R)1(I)1,0.7916666666666666,0.0,0.0,4.166666666666666,0.0,0.0,4.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,3.1666666666666665,0.0,[]
99,,Thu Oct 01 19:39:07 PDT 2020,SocialDistance.pl,1601606347140,224958,0,(I)5(F)1(I)1(R)1(I)1(R)1(I)1(R)1(I)3(F)2(I)1,0.6666666666666666,0.0,0.0,16.666666666666664,0.0,0.0,0.08035714285714286,0.0,0.0,0.013392857142857142,0.0,0.013392857142857142,0.05357142857142857,0.0,[]
102,,Thu Oct 01 19:47:10 PDT 2020,SocialDistance.pl,1601606830045,308031,0,(F)2(I)1(F)2(I)1(F)2(I)2(R)1(I)3(R)1(I)8,0.6521739130434783,0.0,0.0,26.08695652173913,0.0,0.0,0.07467532467532467,0.0,0.0,0.01948051948051948,0.0,0.006493506493506494,0.048701298701298704,0.0,[]
103,,Thu Oct 01 19:52:18 PDT 2020,SocialDistance.pl,1601607138462,625,625,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
104,,Thu Oct 01 19:52:19 PDT 2020,SocialDistance.pl,1601607139247,2870,2870,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
105,,Thu Oct 01 19:52:22 PDT 2020,SocialDistance.pl,1601607142614,935,935,(I)1(R)1(I)19(R)1(I)3,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
106,,Thu Oct 01 19:52:23 PDT 2020,SocialDistance.pl,1601607143735,2845,2845,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
107,,Thu Oct 01 19:52:26 PDT 2020,SocialDistance.pl,1601607146720,32,32,(I)10(F)1(I)14,0.96,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
108,,Thu Oct 01 19:52:26 PDT 2020,SocialDistance.pl,1601607146929,20180,0,(I)8(F)1(I)13,0.9545454545454546,0.0,0.0,4.545454545454546,0.0,0.0,1.1,0.0,0.0,0.05,0.0,0.0,1.05,0.0,[]
109,,Thu Oct 01 19:52:47 PDT 2020,SocialDistance.pl,1601607167110,1317,1317,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
110,,Thu Oct 01 19:52:48 PDT 2020,SocialDistance.pl,1601607168616,2373,2373,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
111,,Thu Oct 01 19:52:50 PDT 2020,SocialDistance.pl,1601607170989,2963,2963,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
112,,Thu Oct 01 19:52:54 PDT 2020,SocialDistance.pl,1601607174088,1907,1907,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
113,,Thu Oct 01 19:52:55 PDT 2020,SocialDistance.pl,1601607175995,1798,1798,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
114,,Thu Oct 01 19:52:58 PDT 2020,SocialDistance.pl,1601607178061,18963,0,(I)5(F)1(I)1(F)1(I)12(R)2(I)3,0.84,0.0,0.0,8.0,0.0,0.0,1.3888888888888888,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,1.1666666666666667,0.0,[]
